run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl,max_gap,norm_gap_skew,norm_gap_power,norm_gap_wl,pareto_dist
2602,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,232,141,21,61,0.535071,-0.535102,-1.39523,-0.0142955,-20.9295,-1.56098,28,217,0.0129118,298324,0.52088,179,73,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.035682763105939,1.1309870011562313,1.0629032775261964,1.1309870011562313,0.9157335690393782,1.0,0.939801497664932,0.1496251194763593
2603,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,186,85,15,47,0.541614,-0.547043,-1.40886,-0.0181921,-20.854,-2.50301,28,232,0.0138071,299875,0.525332,240,92,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.0483473857803174,1.2094092708734803,1.0684293598509276,1.2094092708734803,0.8668259877180882,1.0,0.8834307670547855,0.2255488632850124
2604,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,247,86,30,54,0.704899,-0.707389,-1.40503,-0.105815,-21.0511,-1.91916,28,222,0.013297,298720,0.522618,179,93,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.364401628999915,1.1647279352510422,1.0643141921622978,1.364401628999915,1.0,0.853654752746645,0.7800593091804086,0.40504339913563864
2605,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,221,102,26,70,0.53297,-0.535608,-1.39493,-0.00973854,-20.6346,-0.73311,28,181,0.0127698,296673,0.519865,131,88,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.0316160701151296,1.118548754423461,1.057020903626692,1.118548754423461,0.9222808268619999,1.0,0.9449931435232946,0.13529510898507502
2606,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,131,104,27,37,0.652406,-0.658941,-1.39969,-0.0873474,-20.4206,-3.43067,28,239,0.0159488,303363,0.536821,363,155,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.2627962433899305,1.397007813321187,1.0808568099790143,1.397007813321187,0.9039292632070628,1.0,0.7736941767057346,0.4829232786871145
2607,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,146,105,24,66,0.91038,-0.889768,-1.52897,-0.347245,-23.9422,-4.20355,29,226,0.0129846,297549,0.520992,165,79,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.762130397417137,1.1373637924389475,1.0601420178217045,1.762130397417137,1.0,0.6454481428310025,0.6016251801657925,0.7767423101956528
2608,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,237,148,27,51,0.542886,-0.543083,-1.41445,-0.0163746,-21.0788,-1.87883,28,224,0.0134138,298907,0.523454,185,99,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.0508094674006456,1.1749588311551802,1.0649804574071238,1.1749588311551802,0.8943372648789106,1.0,0.9063981044851339,0.19342868045241676
2609,sha256_run_20260128_183656,sha256,0.7,53,0.66,AREA 2,0,0,0,232,150,27,56,0.728396,-0.729686,-1.40848,-0.104786,-21.042,-1.70103,28,211,0.0130942,297881,0.521705,162,95,168,dataset_root/graphs/raw_graphs/sha256_run_20260128_183656_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_183656_clustered.pt,0.516636,0.0114164,280669,1.4098823930194568,1.146964016677762,1.0613249058499514,1.4098823930194568,1.0,0.8135175120680675,0.7527754875901232,0.43973030641851757
2610,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,136,93,24,62,1.07853,-1.06923,-0.143652,-0.349712,-0.281772,-10.9928,3,287,0.0141767,415559,0.448305,237,120,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,2.0876013285949875,1.2417837496934234,1.4806017052114768,2.0876013285949875,1.0,0.5948375931189782,0.7092358511804369,1.2133894801874512
2611,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,231,118,27,65,0.700377,-0.700394,0.160146,-0.119565,0.0,-2.51122,0,229,0.0138028,413913,0.446864,188,115,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.355648851415697,1.2090326197400232,1.474737145890711,1.474737145890711,0.919247782693446,0.8198292306591303,1.0,0.6289325077598866
2612,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,188,136,28,46,0.858378,-0.858378,0.0924221,-0.13752,0.0,-4.37381,0,250,0.0163707,418030,0.456538,371,184,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.6614753907973894,1.4339634210434111,1.489405670024121,1.6614753907973894,1.0,0.8630663017856745,0.8964355886783931,0.9302643996660405
2613,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,275,141,14,58,0.692101,-0.690796,0.153027,-0.0248168,0.0,-3.01764,0,238,0.0144786,415084,0.449479,265,117,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.339629836093497,1.268228162993588,1.4789093202313044,1.4789093202313044,0.9058228369836605,0.8575428835591047,1.0,0.645483469960479
2614,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,147,82,17,51,0.860482,-0.713976,0.102163,-0.128614,0.0,-4.01877,0,246,0.0155831,417767,0.453559,328,161,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.6655478905844734,1.364974948319961,1.4884686231824675,1.6655478905844734,1.0,0.8195350947494908,0.8936810713140976,0.902641846690245
2615,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,190,90,26,50,0.702496,-0.699017,0.102294,-0.0863892,0.0,-3.73353,0,240,0.0157042,417735,0.454077,342,157,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.359750385184153,1.375582495357556,1.4883546098785403,1.4883546098785403,0.9135930215549356,0.9242303455288876,1.0,0.7134232793011287
2616,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,142,118,26,59,1.03441,-1.0319,-0.125069,-0.263719,-0.308397,-9.07362,5,289,0.0145531,415673,0.449483,234,140,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,2.0022027113867407,1.27475386286395,1.4810078776067181,2.0022027113867407,1.0,0.6366757249974184,0.7396892778059225,1.1451063436158742
2617,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,209,148,13,62,0.686759,-0.687856,0.160756,-0.103385,0.0,-3.19023,0,236,0.0140367,414235,0.447758,282,64,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.329289867527621,1.229520689534354,1.4758844047614805,1.4758844047614805,0.900673428921047,0.8330738407206479,1.0,0.6225572507616244
2618,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,258,89,22,63,0.701302,-0.701232,0.123676,-0.0222309,0.0,-2.51391,0,229,0.0141242,414500,0.447936,205,123,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.3574392802669577,1.2371851021337725,1.4768285774346295,1.4768285774346295,0.9191583241332852,0.8377310143082841,1.0,0.6413930963226072
2619,sha256_run_20260128_184043,sha256,1.0,43,0.53,DELAY 1,0,1,1,195,123,21,41,0.681695,-0.687236,0.179447,-0.122385,0.0,-4.55652,0,254,0.0178957,419067,0.462242,493,164,225,dataset_root/graphs/raw_graphs/sha256_run_20260128_184043_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184043_clustered.pt,0.516636,0.0114164,280669,1.3194879954165022,1.5675431834904172,1.4931004136545183,1.5675431834904172,0.841755435712096,1.0,0.952509908103368,0.8169001544178758
2620,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,214,123,19,44,0.738283,-0.716748,0.0264899,-0.0544467,0.0,-3.36098,0,240,0.014814,417363,0.442826,269,164,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.4290196579409875,1.2976069514032444,1.4870292052203842,1.4870292052203842,0.9609896382157475,0.8726169915478785,1.0,0.7140204557020297
2621,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,168,127,29,54,0.905375,-0.748539,-0.0823155,-0.153649,-0.388833,-3.65935,7,247,0.0136961,416162,0.438455,196,120,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.7524427256327473,1.1996864160330751,1.482750143407359,1.7524427256327473,1.0,0.6845795291825639,0.8461047666319528,0.9160198802785875
2622,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,227,131,15,52,0.716977,-0.701444,0.0112017,-0.0967079,0.0,-2.95386,0,241,0.0138582,416617,0.439095,245,98,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.3877797908004863,1.2138852878315405,1.4843712700725766,1.4843712700725766,0.934927682029734,0.8177774067078171,1.0,0.6563045099462373
2623,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,235,75,16,47,0.726543,-0.695375,0.0102069,-0.060305,0.0,-3.31795,0,239,0.0145547,417394,0.4417,264,135,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.4062957285206608,1.2748940121229109,1.4871396556085639,1.4871396556085639,0.9456379723430747,0.8572792792625799,1.0,0.6913378197246233
2624,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,176,72,25,40,0.70335,-0.69648,0.0500346,-0.0538709,0.0,-3.98625,0,262,0.0160062,420518,0.447029,367,161,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.3614033865235873,1.4020356679864057,1.4982702044044764,1.4982702044044764,0.908650110321529,0.9357695720470384,1.0,0.7351994849843623
2625,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,154,132,20,64,0.887297,-0.885275,-0.231427,-0.190705,-1.74826,-3.07705,13,241,0.0131259,416108,0.436354,197,71,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.717450971283457,1.1497407238709225,1.4825577459569814,1.717450971283457,1.0,0.6694460238429498,0.863231481274287,0.8775079251858904
2626,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,148,77,14,62,0.929522,-0.923357,-0.285604,-0.344003,-1.31534,-4.46043,8,247,0.0135676,417117,0.438028,275,48,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.7991816288450668,1.1884306786727865,1.4861527279464422,1.7991816288450668,1.0,0.6605395806735007,0.8260159530977622,0.9542231769551128
2627,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,164,128,24,64,0.728979,-0.704598,-0.0659304,-0.0649806,-0.366222,-1.96964,7,221,0.0130612,415343,0.43613,167,89,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.4110108470954406,1.1440734382116955,1.479832115409967,1.479832115409967,0.9534938675827694,0.7731102915648954,1.0,0.6480169218523962
2628,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,161,126,24,64,0.722177,-0.697916,-0.060921,-0.0599713,-0.331158,-1.94661,7,220,0.0130608,415344,0.43613,167,89,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,1.3978449043427092,1.144038400896955,1.4798356783257147,1.4798356783257147,0.9445946768388706,0.7730847537013836,1.0,0.6397420628962193
2629,sha256_run_20260128_184537,sha256,1.4,42,0.53,DELAY 0,1,1,0,130,131,29,61,1.13626,-1.03003,-0.378151,-0.153203,-4.05934,-3.16054,21,238,0.0134127,415962,0.437421,181,102,218,dataset_root/graphs/raw_graphs/sha256_run_20260128_184537_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_184537_clustered.pt,0.516636,0.0114164,280669,2.199343444901246,1.1748624785396447,1.4820375602578126,2.199343444901246,1.0,0.5341878192163834,0.6738545376774288,1.304362600938834
2630,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,199,96,25,69,1.12451,-1.1524,0.0112506,-0.37936,0.0,-8.83961,0,218,0.0129084,385488,0.548968,158,80,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,2.1766001594933377,1.1306891839809396,1.3734612657614484,2.1766001594933377,1.0,0.5194749155233628,0.6310122048696158,1.241346412228873
2631,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,201,120,22,45,0.697397,-0.67911,0.0767448,-0.0702303,0.0,-2.76651,0,222,0.0143058,388302,0.555557,245,118,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.3498807671164998,1.2530920430258226,1.3834873106755645,1.3834873106755645,0.9757088169152384,0.9057488517288466,1.0,0.5775245889918387
2632,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,139,73,26,48,0.854573,-0.855542,0.0664722,-0.293916,0.0,-5.57793,0,239,0.0138575,387366,0.553544,219,110,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.6541104375227433,1.2138239725307451,1.380152421535688,1.6541104375227433,1.0,0.7338228119451399,0.8343774334697114,0.7861914647873449
2633,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,169,126,21,45,0.724841,-0.702157,0.0773577,-0.0600894,0.0,-2.74793,0,224,0.0140523,387669,0.554553,239,121,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.4030013394343406,1.2308871448092218,1.3812319850072505,1.4030013394343406,1.0,0.8773242834575543,0.9844837251289674,0.6008800043407965
2634,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,174,89,27,68,1.12531,-1.15897,-0.136922,-0.314767,-0.136922,-9.38242,1,216,0.0128871,385567,0.548998,154,88,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,2.1781486384998336,1.128823446971024,1.3737427361055192,2.1781486384998336,1.0,0.5182490427964934,0.6306928332731523,1.2427040386512582
2635,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,216,137,25,51,0.700242,-0.684449,0.0764491,-0.0222706,0.0,-2.18823,0,214,0.0137527,387061,0.553049,193,115,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.3553875455833508,1.2046441960688132,1.3790657322326298,1.3790657322326298,0.9828302697283723,0.873521956142411,1.0,0.5584535646707512
2636,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,228,149,25,65,0.756332,-0.742182,0.0721121,-0.0198885,0.0,-1.04434,0,164,0.0126931,384033,0.548071,140,82,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.4639552799262925,1.111830349322028,1.3682772233484994,1.4639552799262925,1.0,0.759470159073443,0.934644139824674,0.602817254263887
2637,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,196,142,21,45,0.698504,-0.68082,0.0779492,-0.0733051,0.0,-2.76959,0,222,0.0142569,388060,0.555332,241,118,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.3520234749417386,1.2488087312988332,1.3826250850646136,1.3826250850646136,0.9778670223378416,0.9032157341774782,1.0,0.5763924595284836
2638,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,192,144,15,50,0.681948,-0.685709,0.089555,-0.0882121,0.0,-2.63916,0,220,0.0138295,387443,0.55333,244,80,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.3199777019023065,1.2113713604989313,1.3804267660482632,1.3804267660482632,0.9562098724592223,0.8775339556525078,1.0,0.54017414421628
2639,sha256_run_20260128_185025,sha256,0.7,54,0.6,DELAY 1,0,0,1,254,130,16,40,0.732108,-0.709629,0.0792531,-0.0578155,0.0,-3.24596,0,228,0.014844,388354,0.558533,283,163,224,dataset_root/graphs/raw_graphs/sha256_run_20260128_185025_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185025_clustered.pt,0.516636,0.0114164,280669,1.4170673356095975,1.3002347500087592,1.3836725822944465,1.4170673356095975,1.0,0.9175532575870299,0.9764338980400072,0.6413195131522192
2640,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,147,108,21,36,0.80684,-0.83618,-3.15144,-0.0849969,-43.8911,-0.341847,35,7,0.0159812,482985,0.718977,323,172,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.5617185020014093,1.399845835815143,1.7208348624180083,1.7208348624180083,0.90753536908648,0.8134690122724317,1.0,0.9975005096673417
2641,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,238,72,16,43,0.670553,-0.701149,-3.22473,0.0343282,-43.1409,0.0,34,0,0.0144121,472283,0.709934,236,117,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.297921554053531,1.2624032094180302,1.682704538085788,1.682704538085788,0.7713306315379772,0.7502227401455253,1.0,0.7897456444992164
2642,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,183,119,22,45,0.686541,-0.719606,-3.22092,0.0432623,-43.2805,0.0,33,0,0.0137375,469360,0.706371,190,124,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.328867906998351,1.2033127781086856,1.6722901353551693,1.6722901353551693,0.7946395657689622,0.7195598136163854,1.0,0.7755412381631421
2643,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,227,73,25,68,0.72128,-0.750922,-3.20454,0.0484353,-43.0167,0.0,34,0,0.0125537,461823,0.699789,146,66,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.396108672256676,1.0996198451350687,1.6454364393645184,1.6454364393645184,0.8484731703133213,0.6682846075535748,1.0,0.7638156787086984
2644,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,226,76,25,57,0.725173,-0.766149,-3.20433,0.0530531,-43.3561,0.0,35,0,0.0127315,463338,0.701013,145,87,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.4036439582220364,1.115193931537087,1.6508342567223313,1.6508342567223313,0.8502634062179677,0.6755335534115109,1.0,0.7744567880749923
2645,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,227,74,27,56,0.729145,-0.763682,-3.21053,0.0508896,-43.3485,0.0,35,0,0.0128738,463938,0.701632,145,89,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.4113321564892884,1.1276584562559124,1.65297200617097,1.65297200617097,0.8538149171434375,0.6822005769281471,1.0,0.782216891442976
2646,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,165,138,14,65,0.667003,-0.684364,-3.19736,0.0342654,-42.9566,0.0,33,0,0.0132322,467078,0.703542,264,24,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.2910501784622055,1.1590518902631302,1.6641595616188465,1.6641595616188465,0.7757971099876438,0.6964788214993266,1.0,0.7423716276023046
2647,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,199,119,19,62,0.691103,-0.715251,-3.17605,0.0402283,-42.5605,0.0,34,0,0.0127036,464548,0.700566,194,43,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.3376981085328936,1.1127500788339582,1.6551453847770863,1.6551453847770863,0.8082058052640818,0.6722974846006187,1.0,0.7456326628967338
2648,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,194,107,29,49,0.703649,-0.730462,-3.21754,0.0377713,-43.9902,0.0,34,0,0.0132864,466092,0.704069,169,111,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.361982130552265,1.163799446410427,1.6606465266915833,1.6606465266915833,0.8201517352796737,0.7008110562390433,1.0,0.7709183839507087
2649,sha256_run_20260128_185446,sha256,0.7,70,0.8,DELAY 4,1,1,1,141,124,18,59,0.687555,-0.693367,-3.15994,-0.0659818,-44.2706,-0.248039,36,5,0.0129481,465776,0.70184,198,52,98,dataset_root/graphs/raw_graphs/sha256_run_20260128_185446_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185446_clustered.pt,0.516636,0.0114164,280669,1.3308306041390845,1.1341666374689043,1.6595206453153002,1.6595206453153002,0.8019367567953538,0.6834302668487855,1.0,0.7499447025226954
2650,sha256_run_20260128_185946,sha256,0.7,67,0.91,DELAY 2,1,1,0,232,133,28,43,0.668622,-0.566955,0.31983,-0.0222609,0.0,-2.76113,0,234,0.0132716,368376,0.675777,173,93,187,dataset_root/graphs/raw_graphs/sha256_run_20260128_185946_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185946_clustered.pt,0.516636,0.0114164,280669,1.2941839128516017,1.1625030657650397,1.3124926514862703,1.3124926514862703,0.9860504067478506,0.8857215805731317,1.0,0.45891511001124724
2651,sha256_run_20260128_185946,sha256,0.7,67,0.91,DELAY 2,1,1,0,242,129,30,48,0.741245,-0.743236,0.292914,-0.0192576,0.0,-2.16892,0,226,0.0125725,364606,0.672148,131,94,187,dataset_root/graphs/raw_graphs/sha256_run_20260128_185946_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185946_clustered.pt,0.516636,0.0114164,280669,1.4347529014625386,1.1012665989278583,1.2990604591173232,1.4347529014625386,1.0,0.7675653402096377,0.9054245213883901,0.5373101223650786
2652,sha256_run_20260128_185946,sha256,0.7,67,0.91,DELAY 2,1,1,0,169,80,27,63,0.73267,-0.73267,0.275433,-0.0126631,0.0,-1.11217,0,177,0.0119992,361928,0.6685,129,44,187,dataset_root/graphs/raw_graphs/sha256_run_20260128_185946_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185946_clustered.pt,0.516636,0.0114164,280669,1.418155142111661,1.051049367576469,1.2895189707448989,1.418155142111661,1.0,0.741138494912084,0.9092933011720986,0.5111565271280084
2653,sha256_run_20260128_185946,sha256,0.7,67,0.91,DELAY 2,1,1,0,277,115,24,48,0.706985,-0.714467,0.289168,-0.0194056,0.0,-2.20014,0,226,0.012723,364926,0.672702,146,83,187,dataset_root/graphs/raw_graphs/sha256_run_20260128_185946_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260128_185946_clustered.pt,0.516636,0.0114164,280669,1.3684392880093528,1.1144493885988578,1.3002005921565973,1.3684392880093528,1.0,0.8143944699366458,0.9501339252309678,0.4888420675746543
